company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax,lap_child_count,is_child_count,is_stroller_user_count,basic_economy_pax,ssr_count,Hot Transfer,Checked,Transfer,departure_delay,ground_time_deficit,load_factor,ssr_per_pax,child_ratio,basic_economy_ratio,total_bags,bags_per_pax,iso_country_code,is_international
UA,1495,2025-08-05,ORD,TVC,2025-08-05 19:52:00+00:00,2025-08-05T22:12:00Z,2025-08-05 19:58:00+00:00,2025-08-05T22:25:00Z,150,A320-200,Mainline,57,60,46,74,1,2,0,10,0.0,7.0,4.0,10.0,6.0,11,0.49333333333333335,0.0,0.04054054054054054,0.13513513513513514,14.0,0.1891891891891892,US,0
UA,2100,2025-08-08,ORD,SLC,2025-08-08 13:11:00+00:00,2025-08-08T15:40:00Z,2025-08-08 13:11:00+00:00,2025-08-08T15:36:00Z,166,B737-800,Mainline,68,100,51,191,2,6,0,20,9.0,6.0,45.0,59.0,0.0,17,1.1506024096385543,0.04712041884816754,0.041884816753926704,0.10471204188481675,104.0,0.5445026178010471,US,0
UA,2640,2025-08-05,ORD,DCA,2025-08-05 15:00:00+00:00,2025-08-05T18:02:00Z,2025-08-05 14:59:00+00:00,2025-08-05T17:48:00Z,126,B737-700,Mainline,119,124,51,59,1,0,0,2,3.0,0.0,17.0,10.0,-1.0,68,0.46825396825396826,0.05084745762711865,0.01694915254237288,0.03389830508474576,27.0,0.4576271186440678,US,0
UA,224,2025-08-01,ORD,BZN,2025-08-01 09:04:00+00:00,2025-08-01T11:31:00Z,2025-08-01 09:10:00+00:00,2025-08-01T11:26:00Z,166,B737-800,Mainline,206,84,60,196,1,9,2,13,6.0,10.0,67.0,52.0,6.0,146,1.180722891566265,0.030612244897959183,0.05102040816326531,0.0663265306122449,119.0,0.6071428571428571,US,0
OO,5392,2025-08-15,ORD,OKC,2025-08-15 19:36:00+00:00,2025-08-15T22:03:00Z,2025-08-15 19:40:00+00:00,2025-08-15T21:36:00Z,76,ERJ-175,Express,165,130,39,70,0,3,1,3,0.0,11.0,9.0,28.0,4.0,126,0.9210526315789473,0.0,0.04285714285714286,0.04285714285714286,37.0,0.5285714285714286,US,0
OO,5984,2025-08-05,ORD,BIL,2025-08-05 09:20:00+00:00,2025-08-05T11:36:00Z,2025-08-05 09:30:00+00:00,2025-08-05T11:29:00Z,76,ERJ-175,Express,78,28,34,100,1,5,2,7,13.0,0.0,7.0,32.0,10.0,44,1.3157894736842106,0.13,0.06,0.07,39.0,0.39,US,0
OO,5737,2025-08-13,ORD,OMA,2025-08-13 21:12:00+00:00,2025-08-13T23:00:00Z,2025-08-13 21:19:00+00:00,2025-08-13T22:51:00Z,76,ERJ-175,Express,47,74,34,50,1,2,0,0,4.0,3.0,1.0,21.0,7.0,13,0.6578947368421053,0.08,0.06,0.0,22.0,0.44,US,0
G7,4552,2025-08-03,ORD,DAY,2025-08-03 21:30:00+00:00,2025-08-03T23:58:00Z,2025-08-03 21:23:00+00:00,2025-08-03T23:27:00Z,50,CRJ-550,Express,74,57,29,44,0,0,0,6,9.0,0.0,0.0,32.0,-7.0,45,0.88,0.20454545454545456,0.0,0.13636363636363635,32.0,0.7272727272727273,US,0
G7,4476,2025-08-07,ORD,CAE,2025-08-07 13:55:00+00:00,2025-08-07T17:00:00Z,2025-08-07 15:00:00+00:00,2025-08-07T17:59:00Z,50,CRJ-550,Express,110,209,29,55,0,1,0,4,12.0,2.0,35.0,8.0,65.0,81,1.1,0.21818181818181817,0.01818181818181818,0.07272727272727272,43.0,0.7818181818181819,US,0
G7,4482,2025-08-02,ORD,TUL,2025-08-02 15:35:00+00:00,2025-08-02T17:35:00Z,2025-08-02 15:34:00+00:00,2025-08-02T17:22:00Z,50,CRJ-550,Express,40,51,29,52,0,1,0,2,0.0,4.0,4.0,38.0,-1.0,11,1.04,0.0,0.019230769230769232,0.038461538461538464,42.0,0.8076923076923077,US,0
OO,5557,2025-08-12,ORD,OKC,2025-08-12 09:15:00+00:00,2025-08-12T11:54:00Z,2025-08-12 09:31:00+00:00,2025-08-12T11:55:00Z,76,ERJ-175,Express,73,63,34,81,1,2,0,10,4.0,3.0,12.0,27.0,16.0,39,1.0657894736842106,0.04938271604938271,0.037037037037037035,0.12345679012345678,39.0,0.48148148148148145,US,0
UA,2683,2025-08-11,ORD,SAN,2025-08-11 14:06:00+00:00,2025-08-11T16:28:00Z,2025-08-11 14:02:00+00:00,2025-08-11T16:11:00Z,166,B737-800,Mainline,95,114,51,188,3,4,0,9,12.0,5.0,67.0,22.0,-4.0,44,1.1325301204819278,0.06382978723404255,0.03723404255319149,0.047872340425531915,89.0,0.4734042553191489,US,0
OO,5557,2025-08-13,ORD,OKC,2025-08-13 09:15:00+00:00,2025-08-13T11:54:00Z,2025-08-13 09:12:00+00:00,2025-08-13T11:34:00Z,76,ERJ-175,Express,73,87,34,86,1,3,2,12,0.0,7.0,6.0,44.0,-3.0,39,1.131578947368421,0.0,0.046511627906976744,0.13953488372093023,50.0,0.5813953488372093,US,0
YX,3716,2025-08-13,ORD,CMH,2025-08-13 18:20:00+00:00,2025-08-13T20:57:00Z,2025-08-13 18:27:00+00:00,2025-08-13T20:43:00Z,76,ERJ-175,Express,47,53,34,84,0,3,0,0,0.0,0.0,21.0,33.0,7.0,13,1.105263157894737,0.0,0.03571428571428571,0.0,54.0,0.6428571428571429,US,0
UA,1616,2025-08-04,ORD,GRR,2025-08-04 18:20:00+00:00,2025-08-04T20:35:00Z,2025-08-04 18:21:00+00:00,2025-08-04T20:28:00Z,179,B737-900,Mainline,88,85,56,161,1,7,2,9,18.0,0.0,8.0,89.0,1.0,32,0.8994413407821229,0.11180124223602485,0.049689440993788817,0.055900621118012424,97.0,0.6024844720496895,US,0
YX,3440,2025-08-15,ORD,YYZ,2025-08-15 07:04:00+00:00,2025-08-15T09:58:00Z,2025-08-15 06:59:00+00:00,2025-08-15T09:42:00Z,76,ERJ-175,Express,539,544,42,72,1,0,0,5,2.0,3.0,22.0,18.0,-5.0,497,0.9473684210526315,0.027777777777777776,0.013888888888888888,0.06944444444444445,40.0,0.5555555555555556,CA,1
OO,5836,2025-08-10,ORD,TYS,2025-08-10 10:35:00+00:00,2025-08-10T13:21:00Z,2025-08-10 12:06:00+00:00,2025-08-10T14:44:00Z,50,CRJ-550,Express,45,39,29,53,0,1,0,2,0.0,2.0,15.0,16.0,91.0,16,1.06,0.0,0.018867924528301886,0.03773584905660377,31.0,0.5849056603773585,US,0
OO,5493,2025-08-06,ORD,ATW,2025-08-06 11:05:00+00:00,2025-08-06T12:18:00Z,2025-08-06 10:58:00+00:00,2025-08-06T12:08:00Z,50,CRJ-200,Express,104,107,29,54,0,2,0,2,0.0,0.0,18.0,31.0,-7.0,75,1.08,0.0,0.037037037037037035,0.037037037037037035,49.0,0.9074074074074074,US,0
UA,1775,2025-08-10,ORD,FLL,2025-08-10 10:45:00+00:00,2025-08-10T15:03:00Z,2025-08-10 10:44:00+00:00,2025-08-10T14:52:00Z,179,B737-MAX9,Mainline,75,101,56,246,2,19,5,14,8.0,3.0,71.0,28.0,-1.0,19,1.3743016759776536,0.032520325203252036,0.08536585365853659,0.056910569105691054,99.0,0.4024390243902439,US,0
UA,2653,2025-08-05,ORD,RDU,2025-08-05 10:52:00+00:00,2025-08-05T13:59:00Z,2025-08-05 10:46:00+00:00,2025-08-05T14:03:00Z,179,B737-MAX9,Mainline,69,64,56,187,0,7,0,30,10.0,3.0,55.0,46.0,-6.0,13,1.0446927374301676,0.053475935828877004,0.0374331550802139,0.16042780748663102,101.0,0.5401069518716578,US,0
G7,4552,2025-08-15,ORD,DAY,2025-08-15 21:30:00+00:00,2025-08-15T23:58:00Z,2025-08-15 21:35:00+00:00,2025-08-16T00:03:00Z,50,CRJ-550,Express,79,100,29,41,0,1,0,9,0.0,0.0,2.0,16.0,5.0,50,0.82,0.0,0.024390243902439025,0.21951219512195122,18.0,0.43902439024390244,US,0
UA,1599,2025-08-11,ORD,DEN,2025-08-11 08:45:00+00:00,2025-08-11T10:35:00Z,2025-08-11 08:44:00+00:00,2025-08-11T10:30:00Z,364,B777-2HD,Mainline,186,177,93,432,2,19,3,9,19.0,19.0,173.0,52.0,-1.0,93,1.1868131868131868,0.04398148148148148,0.04861111111111111,0.020833333333333332,225.0,0.5208333333333334,US,0
UA,2666,2025-08-07,ORD,DEN,2025-08-07 05:00:00+00:00,2025-08-07T06:43:00Z,2025-08-07 04:56:00+00:00,2025-08-07T06:22:00Z,200,A321-2NX,Mainline,470,219,62,236,2,9,3,42,13.0,0.0,90.0,55.0,-4.0,408,1.18,0.05508474576271186,0.046610169491525424,0.17796610169491525,145.0,0.614406779661017,US,0
YX,3536,2025-08-11,ORD,YUL,2025-08-11 07:15:00+00:00,2025-08-11T10:40:00Z,2025-08-11 07:10:00+00:00,2025-08-11T10:28:00Z,76,ERJ-175,Express,735,730,42,67,0,0,0,10,8.0,1.0,16.0,32.0,-5.0,693,0.881578947368421,0.11940298507462686,0.0,0.14925373134328357,48.0,0.7164179104477612,CA,1
YX,3409,2025-08-07,ORD,YOW,2025-08-07 13:56:00+00:00,2025-08-07T17:06:00Z,2025-08-07 13:53:00+00:00,2025-08-07T17:16:00Z,76,ERJ-175,Express,50,58,42,83,0,2,0,4,2.0,7.0,22.0,25.0,-3.0,8,1.0921052631578947,0.024096385542168676,0.024096385542168676,0.04819277108433735,47.0,0.5662650602409639,CA,1
G7,4590,2025-08-14,ORD,MDT,2025-08-14 16:45:00+00:00,2025-08-14T19:52:00Z,2025-08-14 17:51:00+00:00,2025-08-14T20:23:00Z,50,CRJ-550,Express,-20,45,29,60,1,3,0,5,6.0,13.0,16.0,15.0,66.0,-49,1.2,0.1,0.06666666666666667,0.08333333333333333,31.0,0.5166666666666667,US,0
UA,763,2025-08-01,ORD,PWM,2025-08-01 10:58:00+00:00,2025-08-01T14:24:00Z,2025-08-01 10:55:00+00:00,2025-08-01T14:00:00Z,166,B737-800,Mainline,79,94,51,232,4,11,6,4,12.0,3.0,71.0,28.0,-3.0,28,1.3975903614457832,0.05172413793103448,0.06465517241379311,0.017241379310344827,99.0,0.4267241379310345,US,0
UA,2195,2025-08-08,ORD,BDL,2025-08-08 11:06:00+00:00,2025-08-08T14:24:00Z,2025-08-08 11:01:00+00:00,2025-08-08T14:11:00Z,166,B737-800,Mainline,63,81,51,156,0,4,0,9,0.0,4.0,25.0,32.0,-5.0,12,0.9397590361445783,0.0,0.02564102564102564,0.057692307692307696,57.0,0.36538461538461536,US,0
UA,1989,2025-08-12,ORD,BOS,2025-08-12 18:20:00+00:00,2025-08-12T21:59:00Z,2025-08-12 20:32:00+00:00,2025-08-13T00:13:00Z,179,B737-900,Mainline,70,59,56,172,0,5,1,19,0.0,0.0,26.0,58.0,132.0,14,0.9608938547486033,0.0,0.029069767441860465,0.11046511627906977,84.0,0.4883720930232558,US,0
OO,5930,2025-08-10,ORD,FAR,2025-08-10 13:20:00+00:00,2025-08-10T15:29:00Z,2025-08-10 13:25:00+00:00,2025-08-10T15:50:00Z,50,CRJ-200,Express,107,30,29,49,0,3,1,6,0.0,2.0,29.0,16.0,5.0,78,0.98,0.0,0.061224489795918366,0.12244897959183673,45.0,0.9183673469387755,US,0
UA,1793,2025-08-12,ORD,MSP,2025-08-12 08:50:00+00:00,2025-08-12T10:31:00Z,2025-08-12 09:29:00+00:00,2025-08-12T10:57:00Z,150,A320-200,Mainline,78,139,46,134,1,3,1,6,0.0,3.0,20.0,10.0,39.0,32,0.8933333333333333,0.0,0.029850746268656716,0.04477611940298507,30.0,0.22388059701492538,US,0
UA,2677,2025-08-05,ORD,IAD,2025-08-05 17:56:00+00:00,2025-08-05T20:55:00Z,2025-08-05 17:52:00+00:00,2025-08-05T21:02:00Z,176,B757-200,Mainline,246,268,122,204,1,9,1,5,12.0,41.0,62.0,48.0,-4.0,124,1.1590909090909092,0.058823529411764705,0.049019607843137254,0.024509803921568627,110.0,0.5392156862745098,US,0
OO,5521,2025-08-01,ORD,ATW,2025-08-01 15:35:00+00:00,2025-08-01T16:48:00Z,2025-08-01 16:36:00+00:00,2025-08-01T17:41:00Z,50,CRJ-200,Express,-28,59,29,47,0,0,0,5,6.0,10.0,20.0,18.0,61.0,-57,0.94,0.1276595744680851,0.0,0.10638297872340426,38.0,0.8085106382978723,US,0
UA,2487,2025-08-15,ORD,PHL,2025-08-15 21:23:00+00:00,2025-08-16T00:30:00Z,2025-08-15 22:32:00+00:00,2025-08-16T01:32:00Z,179,B737-900,Mainline,3,49,56,99,1,5,1,13,4.0,6.0,12.0,31.0,69.0,-53,0.553072625698324,0.04040404040404041,0.06060606060606061,0.13131313131313133,43.0,0.43434343434343436,US,0
YX,3614,2025-08-09,ORD,MCI,2025-08-09 21:25:00+00:00,2025-08-09T23:14:00Z,2025-08-09 21:33:00+00:00,2025-08-09T23:11:00Z,76,ERJ-175,Express,95,95,34,99,1,8,2,5,0.0,1.0,4.0,50.0,8.0,61,1.3026315789473684,0.0,0.09090909090909091,0.050505050505050504,54.0,0.5454545454545454,US,0
YX,3708,2025-08-15,ORD,BNA,2025-08-15 12:45:00+00:00,2025-08-15T14:26:00Z,2025-08-15 12:41:00+00:00,2025-08-15T14:11:00Z,70,ERJ-170,Express,40,47,34,70,0,0,0,4,18.0,10.0,23.0,4.0,-4.0,6,1.0,0.2571428571428571,0.0,0.05714285714285714,27.0,0.38571428571428573,US,0
UA,1657,2025-08-08,ORD,LGA,2025-08-08 07:00:00+00:00,2025-08-08T10:18:00Z,2025-08-08 06:55:00+00:00,2025-08-08T10:11:00Z,166,B737-800,Mainline,835,784,51,190,0,6,2,23,9.0,10.0,52.0,7.0,-5.0,784,1.144578313253012,0.04736842105263158,0.031578947368421054,0.12105263157894737,59.0,0.3105263157894737,US,0
OO,5915,2025-08-10,ORD,LNK,2025-08-10 16:50:00+00:00,2025-08-10T18:45:00Z,2025-08-10 17:54:00+00:00,2025-08-10T19:32:00Z,50,CRJ-200,Express,43,46,29,56,0,3,0,5,2.0,2.0,31.0,15.0,64.0,14,1.12,0.03571428571428571,0.05357142857142857,0.08928571428571429,46.0,0.8214285714285714,US,0
OO,5790,2025-08-01,ORD,CRW,2025-08-01 18:20:00+00:00,2025-08-01T21:04:00Z,2025-08-01 19:14:00+00:00,2025-08-01T21:55:00Z,50,CRJ-200,Express,-7,36,29,54,1,2,1,9,3.0,1.0,18.0,27.0,54.0,-36,1.08,0.05555555555555555,0.05555555555555555,0.16666666666666666,45.0,0.8333333333333334,US,0
UA,2427,2025-08-12,ORD,CVG,2025-08-12 18:10:00+00:00,2025-08-12T20:34:00Z,2025-08-12 18:21:00+00:00,2025-08-12T22:26:00Z,126,B737-700,Mainline,79,46,43,88,0,1,0,2,7.0,0.0,9.0,29.0,11.0,36,0.6984126984126984,0.07954545454545454,0.011363636363636364,0.022727272727272728,38.0,0.4318181818181818,US,0
UA,265,2025-08-15,ORD,YYZ,2025-08-15 17:55:00+00:00,2025-08-15T20:44:00Z,2025-08-15 17:59:00+00:00,2025-08-15T20:37:00Z,126,A319-100,Mainline,69,90,52,109,0,2,0,12,4.0,6.0,18.0,26.0,4.0,17,0.8650793650793651,0.03669724770642202,0.01834862385321101,0.11009174311926606,44.0,0.4036697247706422,CA,1
UA,1996,2025-08-08,ORD,SJU,2025-08-08 08:49:00+00:00,2025-08-08T14:44:00Z,2025-08-08 08:48:00+00:00,2025-08-08T14:28:00Z,200,A321-2NX,Mainline,204,224,68,223,0,7,1,25,15.0,6.0,72.0,43.0,-1.0,136,1.115,0.06726457399103139,0.03139013452914798,0.11210762331838565,115.0,0.515695067264574,PR,1
OO,5229,2025-08-14,ORD,ILM,2025-08-14 11:59:00+00:00,2025-08-14T15:24:00Z,2025-08-14 11:53:00+00:00,2025-08-14T15:06:00Z,76,ERJ-175,Express,39,53,34,76,1,2,0,15,4.0,1.0,16.0,26.0,-6.0,5,1.0,0.05263157894736842,0.039473684210526314,0.19736842105263158,42.0,0.5526315789473685,US,0
UA,1361,2025-08-13,ORD,STL,2025-08-13 21:20:00+00:00,2025-08-13T22:45:00Z,2025-08-13 21:27:00+00:00,2025-08-13T22:37:00Z,126,A319-100,Mainline,69,64,43,137,0,5,1,16,12.0,4.0,21.0,67.0,7.0,26,1.0873015873015872,0.08759124087591241,0.0364963503649635,0.11678832116788321,88.0,0.6423357664233577,US,0
UA,1030,2025-08-09,ORD,ABQ,2025-08-09 19:35:00+00:00,2025-08-09T21:50:00Z,2025-08-09 20:14:00+00:00,2025-08-09T22:39:00Z,126,A319-100,Mainline,78,70,43,133,0,10,4,13,4.0,6.0,27.0,72.0,39.0,35,1.0555555555555556,0.03007518796992481,0.07518796992481203,0.09774436090225563,99.0,0.7443609022556391,US,0
OO,5020,2025-08-03,ORD,FOD,2025-08-03 12:30:00+00:00,2025-08-03T14:03:00Z,2025-08-03 12:20:00+00:00,2025-08-03T13:49:00Z,50,CRJ-200,Express,60,59,29,30,1,1,0,7,0.0,0.0,6.0,7.0,-10.0,31,0.6,0.0,0.06666666666666667,0.23333333333333334,13.0,0.43333333333333335,US,0
YX,3718,2025-08-10,ORD,MSN,2025-08-10 09:02:00+00:00,2025-08-10T10:13:00Z,2025-08-10 08:58:00+00:00,2025-08-10T10:05:00Z,76,ERJ-175,Express,63,81,39,76,0,2,0,7,5.0,1.0,7.0,49.0,-4.0,24,1.0,0.06578947368421052,0.02631578947368421,0.09210526315789473,56.0,0.7368421052631579,US,0
OO,5538,2025-08-09,ORD,HSV,2025-08-09 18:25:00+00:00,2025-08-09T20:14:00Z,2025-08-09 18:15:00+00:00,2025-08-09T19:46:00Z,50,CRJ-550,Express,94,38,29,20,0,0,0,3,7.0,0.0,6.0,16.0,-10.0,65,0.4,0.35,0.0,0.15,22.0,1.1,US,0
UA,1778,2025-08-10,ORD,OMA,2025-08-10 08:45:00+00:00,2025-08-10T10:27:00Z,2025-08-10 08:56:00+00:00,2025-08-10T11:09:00Z,126,A319-100,Mainline,62,37,43,144,2,8,3,29,0.0,31.0,10.0,31.0,11.0,19,1.1428571428571428,0.0,0.06944444444444445,0.2013888888888889,41.0,0.2847222222222222,US,0
UA,2137,2025-08-07,ORD,SLC,2025-08-07 09:02:00+00:00,2025-08-07T11:40:00Z,2025-08-07 09:01:00+00:00,2025-08-07T11:22:00Z,166,B737-800,Mainline,957,929,51,228,0,14,3,18,1.0,4.0,42.0,40.0,-1.0,906,1.3734939759036144,0.0043859649122807015,0.06140350877192982,0.07894736842105263,82.0,0.35964912280701755,US,0
UA,2137,2025-08-13,ORD,SLC,2025-08-13 09:02:00+00:00,2025-08-13T11:40:00Z,2025-08-13 09:18:00+00:00,2025-08-13T11:56:00Z,166,B737-800,Mainline,68,106,51,163,1,7,2,11,10.0,3.0,74.0,32.0,16.0,17,0.9819277108433735,0.06134969325153374,0.049079754601226995,0.06748466257668712,106.0,0.6503067484662577,US,0
UA,2427,2025-08-05,ORD,CVG,2025-08-05 18:10:00+00:00,2025-08-05T20:34:00Z,2025-08-05 18:08:00+00:00,2025-08-05T20:40:00Z,126,B737-700,Mainline,84,104,43,107,0,0,0,5,7.0,7.0,10.0,43.0,-2.0,41,0.8492063492063492,0.06542056074766354,0.0,0.04672897196261682,53.0,0.4953271028037383,US,0
G7,4482,2025-08-11,ORD,TUL,2025-08-11 15:35:00+00:00,2025-08-11T18:22:00Z,2025-08-11 15:47:00+00:00,2025-08-11T18:22:00Z,50,CRJ-550,Express,-36,78,29,41,0,0,0,0,0.0,0.0,0.0,8.0,12.0,-65,0.82,0.0,0.0,0.0,8.0,0.1951219512195122,US,0
UA,1304,2025-08-05,ORD,LAS,2025-08-05 11:29:00+00:00,2025-08-05T13:28:00Z,2025-08-05 11:44:00+00:00,2025-08-05T13:41:00Z,179,B737-MAX9,Mainline,18,59,56,199,0,5,3,14,7.0,5.0,80.0,43.0,15.0,-38,1.111731843575419,0.035175879396984924,0.02512562814070352,0.07035175879396985,123.0,0.6180904522613065,US,0
OO,5250,2025-08-15,ORD,BNA,2025-08-15 17:50:00+00:00,2025-08-15T19:39:00Z,2025-08-15 17:49:00+00:00,2025-08-15T19:21:00Z,76,ERJ-175,Express,65,55,34,74,0,1,0,0,6.0,3.0,10.0,27.0,-1.0,31,0.9736842105263158,0.08108108108108109,0.013513513513513514,0.0,37.0,0.5,US,0
UA,2666,2025-08-10,ORD,DEN,2025-08-10 05:00:00+00:00,2025-08-10T06:43:00Z,2025-08-10 04:56:00+00:00,2025-08-10T06:55:00Z,200,A321-2NX,Mainline,515,477,62,251,2,14,3,36,3.0,0.0,101.0,22.0,-4.0,453,1.255,0.01195219123505976,0.06374501992031872,0.14342629482071714,123.0,0.4900398406374502,US,0
OO,5568,2025-08-02,ORD,MLI,2025-08-02 09:07:00+00:00,2025-08-02T10:22:00Z,2025-08-02 09:00:00+00:00,2025-08-02T10:20:00Z,50,CRJ-200,Express,72,73,29,47,0,1,0,4,8.0,0.0,11.0,51.0,-7.0,43,0.94,0.1702127659574468,0.02127659574468085,0.0851063829787234,62.0,1.3191489361702127,US,0
OO,5849,2025-08-09,ORD,PWM,2025-08-09 13:55:00+00:00,2025-08-09T17:37:00Z,2025-08-09 13:53:00+00:00,2025-08-09T17:34:00Z,76,ERJ-175,Express,117,56,34,88,0,5,1,4,6.0,10.0,24.0,17.0,-2.0,83,1.1578947368421053,0.06818181818181818,0.056818181818181816,0.045454545454545456,41.0,0.4659090909090909,US,0
UA,763,2025-08-12,ORD,PWM,2025-08-12 10:58:00+00:00,2025-08-12T14:24:00Z,2025-08-12 10:56:00+00:00,2025-08-12T14:14:00Z,166,B737-800,Mainline,209,214,51,218,3,14,5,10,12.0,0.0,63.0,40.0,-2.0,158,1.3132530120481927,0.05504587155963303,0.0779816513761468,0.045871559633027525,103.0,0.4724770642201835,US,0
YX,3465,2025-08-05,ORD,GSP,2025-08-05 17:55:00+00:00,2025-08-05T21:00:00Z,2025-08-05 18:11:00+00:00,2025-08-05T21:06:00Z,76,ERJ-175,Express,64,49,34,81,0,3,0,10,8.0,18.0,18.0,38.0,16.0,30,1.0657894736842106,0.09876543209876543,0.037037037037037035,0.12345679012345678,56.0,0.691358024691358,US,0
UA,476,2025-08-07,ORD,CVG,2025-08-07 10:53:00+00:00,2025-08-07T13:14:00Z,2025-08-07 10:51:00+00:00,2025-08-07T13:08:00Z,150,A320-200,Mainline,66,62,46,135,0,2,0,15,12.0,1.0,26.0,45.0,-2.0,20,0.9,0.08888888888888889,0.014814814814814815,0.1111111111111111,71.0,0.5259259259259259,US,0
UA,2254,2025-08-08,ORD,PDX,2025-08-08 09:10:00+00:00,2025-08-08T11:43:00Z,2025-08-08 09:03:00+00:00,2025-08-08T11:41:00Z,200,A321-2NX,Mainline,535,534,62,251,3,16,1,29,13.0,0.0,41.0,59.0,-7.0,473,1.255,0.05179282868525897,0.07569721115537849,0.11553784860557768,100.0,0.398406374501992,US,0
UA,2427,2025-08-15,ORD,CVG,2025-08-15 18:10:00+00:00,2025-08-15T20:34:00Z,2025-08-15 18:39:00+00:00,2025-08-15T21:06:00Z,126,B737-700,Mainline,71,44,43,77,1,3,0,3,3.0,2.0,5.0,33.0,29.0,28,0.6111111111111112,0.03896103896103896,0.05194805194805195,0.03896103896103896,38.0,0.4935064935064935,US,0
UA,1491,2025-08-03,ORD,DFW,2025-08-03 10:35:00+00:00,2025-08-03T13:14:00Z,2025-08-03 10:35:00+00:00,2025-08-03T14:03:00Z,150,A320-200,Mainline,159,166,46,168,0,5,0,6,15.0,9.0,71.0,21.0,0.0,113,1.12,0.08928571428571429,0.02976190476190476,0.03571428571428571,92.0,0.5476190476190477,US,0
YX,3628,2025-08-04,ORD,IND,2025-08-04 17:50:00+00:00,2025-08-04T20:03:00Z,2025-08-04 17:51:00+00:00,2025-08-04T19:54:00Z,76,ERJ-175,Express,59,52,34,76,0,1,0,4,0.0,9.0,25.0,22.0,1.0,25,1.0,0.0,0.013157894736842105,0.05263157894736842,47.0,0.618421052631579,US,0
UA,2369,2025-08-08,ORD,AUS,2025-08-08 08:50:00+00:00,2025-08-08T11:44:00Z,2025-08-08 08:44:00+00:00,2025-08-08T11:24:00Z,166,B737-800,Mainline,71,81,51,188,1,9,2,23,4.0,12.0,40.0,38.0,-6.0,20,1.1325301204819278,0.02127659574468085,0.05319148936170213,0.12234042553191489,78.0,0.4148936170212766,US,0
OO,5577,2025-08-11,ORD,JAX,2025-08-11 07:00:00+00:00,2025-08-11T10:39:00Z,2025-08-11 06:59:00+00:00,2025-08-11T10:31:00Z,76,ERJ-175,Express,645,608,34,80,0,3,1,9,3.0,4.0,19.0,26.0,-1.0,611,1.0526315789473684,0.0375,0.0375,0.1125,45.0,0.5625,US,0
UA,422,2025-08-03,ORD,ATH,2025-08-03 16:15:00+00:00,2025-08-04T10:30:00Z,2025-08-03 16:52:00+00:00,2025-08-04T11:08:00Z,318,B787-10,Mainline,185,197,155,344,0,12,3,0,28.0,0.0,128.0,132.0,37.0,30,1.0817610062893082,0.08139534883720931,0.03488372093023256,0.0,260.0,0.7558139534883721,GR,1
UA,1041,2025-08-05,ORD,GRR,2025-08-05 15:35:00+00:00,2025-08-05T17:41:00Z,2025-08-05 15:30:00+00:00,2025-08-05T17:39:00Z,126,B737-700,Mainline,57,64,43,125,1,4,1,14,16.0,20.0,5.0,43.0,-5.0,14,0.9920634920634921,0.128,0.04,0.112,48.0,0.384,US,0
UA,1044,2025-08-15,ORD,LAX,2025-08-15 09:05:00+00:00,2025-08-15T11:40:00Z,2025-08-15 10:09:00+00:00,2025-08-15T12:14:00Z,234,B757-300,Mainline,984,1053,66,272,3,11,3,27,12.0,4.0,72.0,75.0,64.0,918,1.1623931623931625,0.04411764705882353,0.051470588235294115,0.09926470588235294,147.0,0.5404411764705882,US,0
UA,944,2025-08-08,ORD,FRA,2025-08-08 15:10:00+00:00,2025-08-09T06:30:00Z,2025-08-08 15:06:00+00:00,2025-08-09T06:21:00Z,318,B787-10,Mainline,185,193,155,382,3,26,7,0,34.0,6.0,97.0,179.0,-4.0,30,1.20125786163522,0.08900523560209424,0.07591623036649214,0.0,276.0,0.7225130890052356,DE,1
UA,1485,2025-08-15,ORD,SEA,2025-08-15 13:40:00+00:00,2025-08-15T16:20:00Z,2025-08-15 13:40:00+00:00,2025-08-15T16:08:00Z,179,B737-900,Mainline,74,95,56,197,0,6,0,15,23.0,0.0,70.0,69.0,0.0,18,1.100558659217877,0.116751269035533,0.030456852791878174,0.07614213197969544,139.0,0.7055837563451777,US,0
G7,4491,2025-08-01,ORD,CAE,2025-08-01 18:30:00+00:00,2025-08-01T21:45:00Z,2025-08-01 18:30:00+00:00,2025-08-01T21:39:00Z,50,CRJ-550,Express,80,68,29,47,0,0,0,5,10.0,0.0,12.0,23.0,0.0,51,0.94,0.2127659574468085,0.0,0.10638297872340426,35.0,0.7446808510638298,US,0
G7,4173,2025-08-06,ORD,AVL,2025-08-06 13:55:00+00:00,2025-08-06T16:55:00Z,2025-08-06 13:49:00+00:00,2025-08-06T16:27:00Z,50,CRJ-550,Express,112,135,29,44,0,0,0,1,6.0,4.0,9.0,15.0,-6.0,83,0.88,0.13636363636363635,0.0,0.022727272727272728,24.0,0.5454545454545454,US,0
